Index,Tag,Type,SW Ver.,Time Stamp,Log Interval,Latitude,Longitude,Altitude,DOP,Speed,Battery,Temperature,Light Intensity,Movement,Accelerometer,Alarm,RSSI,Coverage,Retries
978,Lion: 8528,IR-SAT Tag,72,2/18/2025 10:00,Every 2 hours,-3.620743°,38.227652°,(-),10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[573,648,15130]",N,0,Y,0
979,Lion: 8531,IR-SAT Tag,72,2/18/2025 10:38,Every 2 hours,-3.627130°,38.115025°,(-),10 meters,0 km/h,3.69 Volt,32°C,(-),Y,"[-12202,-291,9804]",N,0,Y,0
980,Lion: 8530,IR-SAT Tag,72,2/18/2025 10:47,Every 2 hours,-3.470992°,38.138767°,(-),10 meters,0 km/h,3.64 Volt,33°C,(-),Y,"[16397,-1026,2601]",N,0,N,2
981,Lion: 8529,IR-SAT Tag,72,2/18/2025 10:55,Every 2 hours,-3.565492°,38.161683°,(-),<10 meters,0 km/h,3.63 Volt,33°C,(-),Y,"[11308,-5104,9981]",N,0,N,3
982,Lion: 8528,IR-SAT Tag,72,2/18/2025 12:00,Every 2 hours,-3.636065°,38.234385°,(-),<10 meters,3 km/h,3.69 Volt,32°C,(-),Y,"[5992,-2777,11721]",N,0,Y,0
983,Lion: 8531,IR-SAT Tag,72,2/18/2025 12:39,Every 2 hours,-3.627085°,38.115035°,(-),10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[15842,955,4036]",N,0,N,2
984,Lion: 8530,IR-SAT Tag,72,2/18/2025 12:48,Every 2 hours,-3.476587°,38.152963°,(-),<10 meters,3 km/h,3.65 Volt,31°C,(-),Y,"[7406,-1175,11690]",N,0,Y,0
985,Lion: 8529,IR-SAT Tag,72,2/18/2025 12:55,Every 2 hours,-3.565045°,38.160290°,(-),10 meters,0 km/h,3.63 Volt,29°C,(-),Y,"[7157,-7683,11638]",N,0,N,2
986,Lion: 8528,IR-SAT Tag,72,2/18/2025 14:00,Every 2 hours,-3.650260°,38.242850°,(-),10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[16082,2392,1176]",N,0,N,2
987,Lion: 8531,IR-SAT Tag,72,2/18/2025 14:40,Every 2 hours,-3.627228°,38.115025°,(-),<10 meters,0 km/h,3.69 Volt,28°C,(-),Y,"[8267,2559,13553]",N,0,Y,0
988,Lion: 8530,IR-SAT Tag,72,2/18/2025 14:49,Every 2 hours,-3.477263°,38.152137°,(-),<10 meters,0 km/h,3.64 Volt,29°C,(-),Y,"[9302,-7777,10570]",N,0,Y,0
989,Lion: 8529,IR-SAT Tag,72,2/18/2025 14:56,Every 2 hours,-3.566160°,38.150853°,(-),<10 meters,2 km/h,3.63 Volt,27°C,(-),Y,"[7436,-2838,11125]",N,0,Y,0
990,Lion: 8528,IR-SAT Tag,72,2/18/2025 16:00,Every 2 hours,-3.661827°,38.249093°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[5278,-3907,14014]",N,0,N,2
991,Lion: 8531,IR-SAT Tag,72,2/18/2025 16:40,Every 2 hours,-3.626300°,38.113648°,(-),10 meters,0 km/h,3.69 Volt,27°C,(-),Y,"[2955,-4182,14690]",N,0,Y,0
992,Lion: 8530,IR-SAT Tag,72,2/18/2025 16:49,Every 2 hours,-3.500403°,38.131155°,(-),10 meters,2 km/h,3.64 Volt,28°C,(-),Y,"[7442,-3874,11034]",N,0,Y,0
993,Lion: 8529,IR-SAT Tag,72,2/18/2025 16:57,Every 2 hours,-3.566275°,38.146528°,(-),10 meters,0 km/h,3.63 Volt,25°C,(-),Y,"[2270,-7853,13206]",N,0,Y,0
994,Lion: 8528,IR-SAT Tag,72,2/18/2025 18:00,Every 2 hours,-3.644575°,38.238233°,(-),<10 meters,0 km/h,3.69 Volt,27°C,(-),Y,"[5283,-3554,14256]",N,0,Y,0
995,Lion: 8531,IR-SAT Tag,72,2/18/2025 18:41,Every 2 hours,-3.626463°,38.113633°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[7739,-5888,12611]",N,0,Y,0
996,Lion: 8530,IR-SAT Tag,72,2/18/2025 18:50,Every 2 hours,-3.501320°,38.130097°,(-),<10 meters,0 km/h,3.64 Volt,28°C,(-),Y,"[16494,-66,1860]",N,0,Y,0
997,Lion: 8529,IR-SAT Tag,72,2/18/2025 18:57,Every 2 hours,-3.565473°,38.138337°,(-),<10 meters,0 km/h,3.63 Volt,27°C,(-),Y,"[4944,-4891,14085]",N,0,N,2
998,Lion: 8528,IR-SAT Tag,72,2/18/2025 20:00,Every 2 hours,-3.631230°,38.232165°,(-),10 meters,0 km/h,3.69 Volt,27°C,(-),Y,"[7497,2999,13558]",N,0,Y,1
999,Lion: 8531,IR-SAT Tag,72,2/18/2025 20:42,Every 2 hours,-3.626443°,38.112458°,(-),<10 meters,4 km/h,3.69 Volt,27°C,(-),Y,"[4812,-6194,13703]",N,0,N,2
1000,Lion: 8530,IR-SAT Tag,72,2/18/2025 20:50,Every 2 hours,-3.502600°,38.125905°,(-),10 meters,0 km/h,3.64 Volt,26°C,(-),Y,"[16379,2980,-1331]",N,0,N,2
1001,Lion: 8529,IR-SAT Tag,72,2/18/2025 20:58,Every 2 hours,-3.556498°,38.128383°,(-),<10 meters,0 km/h,3.63 Volt,26°C,(-),Y,"[6777,1270,14887]",N,0,Y,0
1002,Lion: 8528,IR-SAT Tag,72,2/18/2025 22:00,Every 2 hours,-3.630185°,38.232077°,(-),<10 meters,0 km/h,3.69 Volt,32°C,(-),Y,"[6546,692,12773]",N,0,Y,0
1003,Lion: 8531,IR-SAT Tag,72,2/18/2025 22:42,Every 2 hours,-3.632618°,38.096353°,(-),<10 meters,0 km/h,3.69 Volt,35°C,(-),Y,"[-11585,1185,10383]",N,0,N,2
1004,Lion: 8530,IR-SAT Tag,72,2/18/2025 22:51,Every 2 hours,-3.502443°,38.125980°,(-),10 meters,0 km/h,3.65 Volt,32°C,(-),Y,"[15515,1466,-5654]",N,0,N,2
1005,Lion: 8529,IR-SAT Tag,72,2/18/2025 22:58,Every 2 hours,-3.549918°,38.127488°,(-),10 meters,0 km/h,3.64 Volt,42°C,(-),Y,"[14094,5257,5912]",N,0,N,2
1006,Lion: 8528,IR-SAT Tag,72,2/19/2025 0:00,Every 2 hours,-3.628278°,38.231583°,(-),10 meters,0 km/h,3.69 Volt,38°C,(-),Y,"[-12112,1585,9728]",N,0,Y,1
1007,Lion: 8531,IR-SAT Tag,72,2/19/2025 0:43,Every 2 hours,-3.632635°,38.096437°,(-),10 meters,0 km/h,3.69 Volt,45°C,(-),Y,"[15598,5220,-1703]",N,0,N,2
1008,Lion: 8530,IR-SAT Tag,72,2/19/2025 0:52,Every 2 hours,-3.502430°,38.126040°,(-),10 meters,0 km/h,3.65 Volt,36°C,(-),Y,"[-13212,-2424,-7769]",N,0,N,2
1009,Lion: 8529,IR-SAT Tag,72,2/19/2025 0:59,Every 2 hours,-3.550587°,38.126242°,(-),<10 meters,0 km/h,3.64 Volt,45°C,(-),Y,"[5036,2924,14291]",N,0,Y,0
1010,Lion: 8528,IR-SAT Tag,72,2/19/2025 2:00,Every 2 hours,-3.628288°,38.231578°,(-),10 meters,0 km/h,3.69 Volt,42°C,(-),Y,"[9405,1057,-12994]",N,0,N,4
1011,Lion: 8531,IR-SAT Tag,72,2/19/2025 2:44,Every 2 hours,-3.632600°,38.096447°,(-),10 meters,0 km/h,3.69 Volt,41°C,(-),Y,"[15928,2311,3393]",N,0,Y,0
1012,Lion: 8530,IR-SAT Tag,72,2/19/2025 2:53,Every 2 hours,-3.502380°,38.126085°,(-),10 meters,0 km/h,3.64 Volt,38°C,(-),Y,"[16493,-2222,1513]",N,0,Y,0
1013,Lion: 8529,IR-SAT Tag,72,2/19/2025 3:01,Every 2 hours,-3.551285°,38.125127°,(-),<10 meters,0 km/h,3.64 Volt,46°C,(-),Y,"[14408,7510,1364]",N,0,N,2
1015,Lion: 8531,IR-SAT Tag,72,2/19/2025 4:45,Every 2 hours,-3.632612°,38.096442°,(-),10 meters,0 km/h,3.69 Volt,42°C,(-),Y,"[15132,5923,2837]",N,0,N,2
1016,Lion: 8530,IR-SAT Tag,72,2/19/2025 4:53,Every 2 hours,-3.502525°,38.126225°,(-),10 meters,0 km/h,3.65 Volt,43°C,(-),Y,"[-13802,3364,6624]",N,0,Y,0
1017,Lion: 8529,IR-SAT Tag,72,2/19/2025 5:01,Every 2 hours,-3.551298°,38.125162°,(-),10 meters,0 km/h,3.64 Volt,45°C,(-),Y,"[14845,6536,820]",N,0,N,2
1018,Lion: 8528,IR-SAT Tag,72,2/19/2025 6:00,Every 2 hours,-3.628375°,38.231613°,(-),<10 meters,0 km/h,3.69 Volt,43°C,(-),Y,"[16105,-1499,783]",N,0,N,2
1019,Lion: 8531,IR-SAT Tag,72,2/19/2025 6:45,Every 2 hours,-3.632648°,38.096432°,(-),10 meters,0 km/h,3.69 Volt,42°C,(-),Y,"[95,-1091,15680]",N,0,Y,0
1020,Lion: 8530,IR-SAT Tag,72,2/19/2025 6:54,Every 2 hours,-3.502502°,38.126145°,(-),<10 meters,0 km/h,3.64 Volt,39°C,(-),Y,"[-12317,-140,9547]",N,0,Y,1
1021,Lion: 8529,IR-SAT Tag,72,2/19/2025 7:01,Every 2 hours,-3.551330°,38.125115°,(-),<10 meters,0 km/h,3.64 Volt,43°C,(-),Y,"[-10660,-1398,11665]",N,0,Y,0
1022,Lion: 8528,IR-SAT Tag,72,2/19/2025 8:00,Every 2 hours,-3.628455°,38.231585°,(-),10 meters,0 km/h,3.68 Volt,39°C,(-),Y,"[15894,2131,-3065]",N,0,Y,0
1023,Lion: 8531,IR-SAT Tag,72,2/19/2025 8:46,Every 2 hours,-3.632600°,38.096458°,(-),10 meters,0 km/h,3.69 Volt,39°C,(-),Y,"[-3390,12202,11208]",N,0,N,2
1024,Lion: 8530,IR-SAT Tag,72,2/19/2025 8:54,Every 2 hours,-3.501043°,38.126213°,(-),10 meters,0 km/h,3.64 Volt,36°C,(-),Y,"[4185,-9058,12343]",N,0,Y,0
1025,Lion: 8529,IR-SAT Tag,72,2/19/2025 9:02,Every 2 hours,-3.547897°,38.124523°,(-),10 meters,0 km/h,3.63 Volt,35°C,(-),Y,"[4744,-4489,14222]",N,0,N,2
1026,Lion: 8528,IR-SAT Tag,72,2/19/2025 10:00,Every 2 hours,-3.617328°,38.218820°,(-),<10 meters,3 km/h,3.69 Volt,35°C,(-),Y,"[5311,1436,14047]",N,0,Y,0
1027,Lion: 8531,IR-SAT Tag,72,2/19/2025 10:47,Every 2 hours,-3.632357°,38.096337°,(-),<10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[15554,2143,5122]",N,0,Y,0
1028,Lion: 8530,IR-SAT Tag,72,2/19/2025 10:56,Every 2 hours,-3.502518°,38.125917°,(-),<10 meters,0 km/h,3.64 Volt,31°C,(-),Y,"[-11301,1288,10659]",N,0,Y,0
1029,Lion: 8529,IR-SAT Tag,72,2/19/2025 11:02,Every 2 hours,-3.527852°,38.121495°,(-),10 meters,3 km/h,3.63 Volt,33°C,(-),Y,"[7697,1222,13059]",N,0,N,2
1030,Lion: 8528,IR-SAT Tag,72,2/19/2025 12:00,Every 2 hours,-3.606688°,38.204262°,(-),10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[10433,-6607,9633]",N,0,N,2
1031,Lion: 8531,IR-SAT Tag,72,2/19/2025 12:47,Every 2 hours,-3.632322°,38.096325°,(-),<10 meters,0 km/h,3.69 Volt,32°C,(-),Y,"[10852,1460,-12147]",N,0,N,2
1032,Lion: 8530,IR-SAT Tag,72,2/19/2025 12:56,Every 2 hours,-3.502522°,38.125875°,(-),10 meters,0 km/h,3.65 Volt,32°C,(-),Y,"[16119,2333,3649]",N,0,Y,0
1033,Lion: 8529,IR-SAT Tag,72,2/19/2025 13:04,Every 2 hours,-3.518527°,38.127652°,(-),10 meters,0 km/h,3.63 Volt,32°C,(-),Y,"[3233,-7436,13334]",N,0,Y,0
1034,Lion: 8528,IR-SAT Tag,72,2/19/2025 14:00,Every 2 hours,-3.602845°,38.202023°,(-),10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[9902,-4167,11550]",N,0,N,3
1035,Lion: 8531,IR-SAT Tag,72,2/19/2025 14:48,Every 2 hours,-3.632367°,38.096315°,(-),<10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[5349,5786,13963]",N,0,Y,0
1036,Lion: 8530,IR-SAT Tag,72,2/19/2025 14:57,Every 2 hours,-3.507572°,38.126332°,(-),<10 meters,0 km/h,3.65 Volt,29°C,(-),Y,"[7284,-8840,11090]",N,0,Y,0
1037,Lion: 8529,IR-SAT Tag,72,2/19/2025 15:04,Every 2 hours,-3.518567°,38.127793°,(-),10 meters,0 km/h,3.64 Volt,32°C,(-),Y,"[-14831,-4393,4002]",N,0,Y,0
1038,Lion: 8528,IR-SAT Tag,72,2/19/2025 16:00,Every 2 hours,-3.603243°,38.202233°,(-),10 meters,0 km/h,3.69 Volt,31°C,(-),Y,"[16100,1083,-2177]",N,0,Y,1
1039,Lion: 8531,IR-SAT Tag,72,2/19/2025 16:48,Every 2 hours,-3.632237°,38.097118°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[9067,-7206,11117]",N,0,Y,0
1040,Lion: 8530,IR-SAT Tag,72,2/19/2025 16:58,Every 2 hours,-3.518135°,38.127730°,(-),<10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[-1357,-8561,12926]",N,0,Y,0
1041,Lion: 8529,IR-SAT Tag,72,2/19/2025 17:05,Every 2 hours,-3.518428°,38.127717°,(-),<10 meters,0 km/h,3.64 Volt,29°C,(-),Y,"[6636,-5297,13354]",N,0,Y,0
1042,Lion: 8528,IR-SAT Tag,72,2/19/2025 18:00,Every 2 hours,-3.619918°,38.217817°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[-13407,-7297,-3188]",N,0,Y,0
1043,Lion: 8531,IR-SAT Tag,72,2/19/2025 18:49,Every 2 hours,-3.632598°,38.096198°,(-),<10 meters,4 km/h,3.69 Volt,29°C,(-),Y,"[5991,-9380,11335]",N,0,Y,1
1044,Lion: 8530,IR-SAT Tag,72,2/19/2025 18:58,Every 2 hours,-3.520502°,38.127555°,(-),10 meters,0 km/h,3.65 Volt,30°C,(-),Y,"[10709,-4834,11432]",N,0,Y,0
1045,Lion: 8529,IR-SAT Tag,72,2/19/2025 19:05,Every 2 hours,-3.518613°,38.127558°,(-),10 meters,0 km/h,3.63 Volt,28°C,(-),Y,"[-10987,-1768,11420]",N,0,N,2
1046,Lion: 8528,IR-SAT Tag,72,2/19/2025 20:00,Every 2 hours,-3.626643°,38.223042°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),Y,"[5962,2689,14366]",N,0,Y,0
1047,Lion: 8528,IR-SAT Tag,72,2/19/2025 20:05,Every 10 minutes,-3.626733°,38.223050°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),Y,"[5112,2479,14717]",N,0,Y,0
1048,Lion: 8528,IR-SAT Tag,72,2/19/2025 20:20,Every 10 minutes,-3.626665°,38.222990°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[8913,-8476,9472]",N,0,Y,0
1049,Lion: 8528,IR-SAT Tag,72,2/19/2025 20:20,Every 2 hours,-3.626700°,38.222978°,(-),10 meters,1 km/h,3.69 Volt,29°C,(-),Y,"[8532,-9057,9455]",N,0,Y,0
1050,Lion: 8531,IR-SAT Tag,72,2/19/2025 20:50,Every 2 hours,-3.632847°,38.096113°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),Y,"[4252,1813,15228]",N,0,Y,0
1051,Lion: 8530,IR-SAT Tag,72,2/19/2025 20:59,Every 2 hours,-3.530225°,38.119752°,(-),<10 meters,2 km/h,3.65 Volt,29°C,(-),Y,"[7642,2196,13068]",N,0,Y,0
1052,Lion: 8529,IR-SAT Tag,72,2/19/2025 21:06,Every 2 hours,-3.516725°,38.126840°,(-),<10 meters,1 km/h,3.64 Volt,29°C,(-),Y,"[10805,-468,11922]",N,0,Y,1
1053,Lion: 8528,IR-SAT Tag,72,2/19/2025 22:25,Every 2 hours,-3.630448°,38.224432°,(-),10 meters,0 km/h,3.69 Volt,41°C,(-),Y,"[10733,-5313,10217]",N,0,N,2
1054,Lion: 8531,IR-SAT Tag,72,2/19/2025 22:51,Every 2 hours,-3.633422°,38.095000°,(-),<10 meters,0 km/h,3.69 Volt,33°C,(-),Y,"[-11662,154,10287]",N,0,N,2
1055,Lion: 8530,IR-SAT Tag,72,2/19/2025 22:59,Every 2 hours,-3.534028°,38.116542°,(-),10 meters,0 km/h,3.65 Volt,35°C,(-),Y,"[2086,-9085,12610]",N,0,Y,0
1056,Lion: 8529,IR-SAT Tag,72,2/19/2025 23:07,Every 2 hours,-3.510097°,38.123953°,(-),10 meters,0 km/h,3.64 Volt,35°C,(-),Y,"[16089,1208,-1252]",N,0,Y,0
1057,Lion: 8531,IR-SAT Tag,72,2/20/2025 0:51,Every 2 hours,-3.633523°,38.094775°,(-),10 meters,0 km/h,3.69 Volt,39°C,(-),Y,"[16188,3195,322]",N,0,N,2
1058,Lion: 8530,IR-SAT Tag,72,2/20/2025 1:00,Every 2 hours,-3.534018°,38.116667°,(-),10 meters,0 km/h,3.65 Volt,41°C,(-),Y,"[6205,-7712,12423]",N,0,Y,0
1059,Lion: 8529,IR-SAT Tag,72,2/20/2025 1:09,Every 2 hours,-3.510220°,38.123987°,(-),10 meters,0 km/h,3.64 Volt,40°C,(-),Y,"[-2191,-3288,-15118]",N,0,N,3
1060,Lion: 8528,IR-SAT Tag,72,2/20/2025 2:00,Every 2 hours,-3.629525°,38.226030°,(-),<10 meters,0 km/h,3.69 Volt,44°C,(-),Y,"[6236,2397,14466]",N,0,N,2
1061,Lion: 8531,IR-SAT Tag,72,2/20/2025 2:52,Every 2 hours,-3.633570°,38.094805°,(-),<10 meters,0 km/h,3.69 Volt,43°C,(-),Y,"[4687,-209,15227]",N,0,N,2
1062,Lion: 8530,IR-SAT Tag,72,2/20/2025 3:01,Every 2 hours,-3.534450°,38.115190°,(-),10 meters,0 km/h,3.65 Volt,41°C,(-),Y,"[12737,-7262,7287]",N,0,Y,0
1063,Lion: 8529,IR-SAT Tag,72,2/20/2025 3:08,Every 2 hours,-3.510183°,38.123958°,(-),10 meters,0 km/h,3.64 Volt,41°C,(-),Y,"[16306,1141,795]",N,0,Y,0
1064,Lion: 8528,IR-SAT Tag,72,2/20/2025 4:00,Every 2 hours,-3.630230°,38.226272°,(-),10 meters,0 km/h,3.69 Volt,49°C,(-),Y,"[5445,-8936,11375]",N,0,Y,0
1065,Lion: 8531,IR-SAT Tag,72,2/20/2025 4:53,Every 2 hours,-3.633538°,38.094833°,(-),<10 meters,0 km/h,3.69 Volt,41°C,(-),Y,"[-9322,1116,12532]",N,0,N,2
1066,Lion: 8530,IR-SAT Tag,72,2/20/2025 5:02,Every 2 hours,-3.534440°,38.115160°,(-),10 meters,0 km/h,3.65 Volt,42°C,(-),Y,"[-11471,-2143,10390]",N,0,Y,0
1067,Lion: 8529,IR-SAT Tag,72,2/20/2025 5:10,Every 2 hours,-3.510133°,38.123780°,(-),20 meters,0 km/h,3.64 Volt,40°C,(-),Y,"[13238,2298,-8769]",N,0,N,2
1068,Lion: 8528,IR-SAT Tag,72,2/20/2025 6:00,Every 2 hours,-3.630638°,38.226280°,(-),90 meters,0 km/h,3.69 Volt,46°C,(-),Y,"[4411,-1094,-15002]",N,0,N,2
1069,Lion: 8531,IR-SAT Tag,72,2/20/2025 6:53,Every 2 hours,-3.633485°,38.094858°,(-),<10 meters,0 km/h,3.69 Volt,42°C,(-),Y,"[16180,706,2918]",N,0,N,2
1070,Lion: 8530,IR-SAT Tag,72,2/20/2025 7:02,Every 2 hours,-3.534435°,38.115193°,(-),<10 meters,0 km/h,3.65 Volt,42°C,(-),Y,"[-13608,935,7431]",N,0,Y,0
1071,Lion: 8529,IR-SAT Tag,72,2/20/2025 7:10,Every 2 hours,-3.510242°,38.124017°,(-),10 meters,0 km/h,3.63 Volt,39°C,(-),Y,"[-10158,-2829,11927]",N,0,Y,0
1072,Lion: 8528,IR-SAT Tag,72,2/20/2025 8:00,Every 2 hours,-3.630192°,38.226102°,(-),<10 meters,0 km/h,3.69 Volt,40°C,(-),Y,"[-14170,1825,6659]",N,0,Y,0
1073,Lion: 8531,IR-SAT Tag,72,2/20/2025 8:53,Every 2 hours,-3.633510°,38.095358°,(-),10 meters,0 km/h,3.69 Volt,36°C,(-),Y,"[5288,-7977,12557]",N,0,Y,0
1074,Lion: 8530,IR-SAT Tag,72,2/20/2025 9:03,Every 2 hours,-3.534433°,38.115193°,(-),10 meters,0 km/h,3.64 Volt,38°C,(-),Y,"[-12838,-294,6942]",N,0,Y,0
1075,Lion: 8529,IR-SAT Tag,72,2/20/2025 9:11,Every 2 hours,-3.510108°,38.124105°,(-),<10 meters,0 km/h,3.64 Volt,36°C,(-),Y,"[10756,-8046,8271]",N,0,Y,0
1076,Lion: 8528,IR-SAT Tag,72,2/20/2025 10:00,Every 2 hours,-3.628327°,38.223998°,(-),10 meters,0 km/h,3.69 Volt,36°C,(-),Y,"[987,-5500,14369]",N,0,Y,0
1077,Lion: 8531,IR-SAT Tag,72,2/20/2025 10:55,Every 2 hours,-3.638525°,38.105802°,(-),<10 meters,0 km/h,3.69 Volt,35°C,(-),Y,"[10062,-4210,11727]",N,0,Y,0
1078,Lion: 8530,IR-SAT Tag,72,2/20/2025 11:04,Every 2 hours,-3.533280°,38.116157°,(-),10 meters,0 km/h,3.64 Volt,33°C,(-),Y,"[4287,-5483,14133]",N,0,Y,0
1079,Lion: 8529,IR-SAT Tag,72,2/20/2025 11:12,Every 2 hours,-3.509380°,38.119532°,(-),10 meters,0 km/h,3.63 Volt,34°C,(-),Y,"[13573,1696,-8455]",N,0,N,2
1080,Lion: 8528,IR-SAT Tag,72,2/20/2025 12:06,Every 2 hours,-3.641887°,38.236102°,(-),10 meters,3 km/h,3.69 Volt,32°C,(-),Y,"[6266,-4263,13468]",N,0,Y,0
1081,Lion: 8531,IR-SAT Tag,72,2/20/2025 12:55,Every 2 hours,-3.638912°,38.105888°,(-),<10 meters,2 km/h,3.69 Volt,30°C,(-),Y,"[6090,-4577,11964]",N,0,N,2
1082,Lion: 8530,IR-SAT Tag,72,2/20/2025 13:05,Every 2 hours,-3.533273°,38.116050°,(-),<10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[-10877,-2932,10777]",N,0,Y,0
1083,Lion: 8529,IR-SAT Tag,72,2/20/2025 13:12,Every 2 hours,-3.509328°,38.119592°,(-),10 meters,0 km/h,3.63 Volt,32°C,(-),Y,"[15657,1844,-3436]",N,0,Y,0
1084,Lion: 8528,IR-SAT Tag,72,2/20/2025 14:00,Every 2 hours,-3.660405°,38.243393°,(-),<10 meters,0 km/h,3.69 Volt,30°C,(-),Y,"[10742,-3933,10890]",N,0,Y,1
1085,Lion: 8531,IR-SAT Tag,72,2/20/2025 14:56,Every 2 hours,-3.640768°,38.105977°,(-),<10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[-2341,3778,15169]",N,0,Y,0
1086,Lion: 8530,IR-SAT Tag,72,2/20/2025 15:05,Every 2 hours,-3.533360°,38.115967°,(-),<10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[-15119,3859,-2348]",N,0,Y,0
1087,Lion: 8529,IR-SAT Tag,72,2/20/2025 15:13,Every 2 hours,-3.509417°,38.119515°,(-),10 meters,0 km/h,3.63 Volt,29°C,(-),Y,"[-4829,-675,15192]",N,0,Y,0
1088,Lion: 8528,IR-SAT Tag,72,2/20/2025 16:00,Every 2 hours,-3.655372°,38.238433°,(-),10 meters,1 km/h,3.69 Volt,29°C,(-),Y,"[7302,5997,14497]",N,0,N,2
1089,Lion: 8531,IR-SAT Tag,72,2/20/2025 16:56,Every 2 hours,-3.641203°,38.106093°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[4351,-8039,12855]",N,0,Y,0
1090,Lion: 8530,IR-SAT Tag,72,2/20/2025 17:06,Every 2 hours,-3.530478°,38.110958°,(-),10 meters,0 km/h,3.65 Volt,32°C,(-),Y,"[16549,-260,-1637]",N,0,Y,1
1091,Lion: 8529,IR-SAT Tag,72,2/20/2025 17:13,Every 2 hours,-3.509467°,38.119503°,(-),<10 meters,0 km/h,3.63 Volt,29°C,(-),Y,"[-16104,-2310,155]",N,0,N,2
1092,Lion: 8528,IR-SAT Tag,72,2/20/2025 18:00,Every 2 hours,-3.646538°,38.236282°,(-),10 meters,0 km/h,3.69 Volt,29°C,(-),Y,"[2481,-5244,14237]",N,0,Y,0
1093,Lion: 8531,IR-SAT Tag,72,2/20/2025 18:57,Every 2 hours,-3.632928°,38.100552°,(-),<10 meters,3 km/h,3.69 Volt,29°C,(-),Y,"[5792,-312,14613]",N,0,Y,0
1094,Lion: 8530,IR-SAT Tag,72,2/20/2025 19:06,Every 2 hours,-3.530527°,38.109822°,(-),10 meters,0 km/h,3.64 Volt,29°C,(-),Y,"[16654,1675,326]",N,0,Y,0
1095,Lion: 8529,IR-SAT Tag,72,2/20/2025 19:14,Every 2 hours,-3.509205°,38.119237°,(-),<10 meters,0 km/h,3.63 Volt,29°C,(-),Y,"[7607,980,14038]",N,0,Y,0
1096,Lion: 8528,IR-SAT Tag,72,2/20/2025 20:00,Every 2 hours,-3.661442°,38.249162°,(-),10 meters,4 km/h,3.69 Volt,27°C,(-),Y,"[3719,7390,12898]",N,0,Y,0
1097,Lion: 8531,IR-SAT Tag,72,2/20/2025 20:57,Every 2 hours,-3.612037°,38.092385°,(-),10 meters,0 km/h,3.69 Volt,28°C,(-),Y,"[5911,-5540,13667]",N,0,Y,0
1098,Lion: 8530,IR-SAT Tag,72,2/20/2025 21:08,Every 2 hours,-3.530453°,38.109775°,(-),<10 meters,0 km/h,3.64 Volt,30°C,(-),Y,"[-10400,889,11689]",N,0,Y,0
1099,Lion: 8529,IR-SAT Tag,72,2/20/2025 21:14,Every 2 hours,-3.509247°,38.118470°,(-),<10 meters,0 km/h,3.63 Volt,29°C,(-),Y,"[15901,2506,-795]",N,0,Y,0
1100,Lion: 8528,IR-SAT Tag,72,2/20/2025 22:00,Every 2 hours,-3.649972°,38.243727°,(-),<10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[15331,2342,4989]",N,0,N,2
1101,Lion: 8531,IR-SAT Tag,72,2/20/2025 22:59,Every 2 hours,-3.612000°,38.092517°,(-),<10 meters,0 km/h,3.69 Volt,34°C,(-),Y,"[14732,6342,-4045]",N,0,N,2
1102,Lion: 8530,IR-SAT Tag,72,2/20/2025 23:08,Every 2 hours,-3.531375°,38.106380°,(-),10 meters,0 km/h,3.65 Volt,36°C,(-),Y,"[-13173,-2498,7876]",N,0,Y,1
1103,Lion: 8529,IR-SAT Tag,72,2/20/2025 23:15,Every 2 hours,-3.509788°,38.119412°,(-),10 meters,0 km/h,3.64 Volt,33°C,(-),Y,"[12111,-4566,9030]",N,0,N,2
1104,Lion: 8528,IR-SAT Tag,72,2/21/2025 0:00,Every 2 hours,-3.649847°,38.243683°,(-),10 meters,0 km/h,3.69 Volt,39°C,(-),Y,"[-14302,3333,5998]",N,0,Y,0
1105,Lion: 8531,IR-SAT Tag,72,2/21/2025 0:59,Every 2 hours,-3.612198°,38.092405°,(-),10 meters,0 km/h,3.69 Volt,39°C,(-),Y,"[1930,2278,15500]",N,0,Y,0
